subset,model,word_rep_mode,feature,pos,class,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-5,lpca99,6,440.3399963378906,431.2250061035156,447.0,1058,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-5,lpca99,7,444.9599914550781,436.45001220703125,452.0,1058,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-5,lpca99,8,446.4800109863281,438.45001220703125,454.0,1058,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-5,lpca99,9,451.3800048828125,443.2250061035156,458.0,1058,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-5,lpca99,10,453.760009765625,446.2250061035156,461.0,1058,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-5,lpca99,11,454.760009765625,447.2250061035156,461.7749938964844,1058,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-5,lpca99,12,452.1600036621094,444.2250061035156,458.7749938964844,1058,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,0,412.70001220703125,403.0,421.7749938964844,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,1,457.0,449.2250061035156,463.0,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,2,472.8599853515625,466.0,478.7749938964844,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,3,485.20001220703125,478.0,491.54998779296875,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,4,496.239990234375,490.0,501.7749938964844,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,5,503.17999267578125,497.2250061035156,508.7749938964844,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,6,512.6400146484375,506.2250061035156,518.5499877929688,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,7,518.239990234375,512.2249755859375,523.7750244140625,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,8,519.9000244140625,515.0,525.7750244140625,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,9,525.7000122070312,520.0,531.0,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,10,528.1199951171875,523.0,533.0,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,11,529.2999877929688,524.0,534.7750244140625,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-4,lpca99,12,527.0399780273438,521.2249755859375,532.7750244140625,1488,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,0,425.29998779296875,413.0,435.0,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,1,477.3399963378906,467.2250061035156,485.0,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,2,496.4599914550781,489.0,503.0,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,3,513.0,506.2250061035156,518.0,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,4,526.4199829101562,521.0,531.0,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,5,534.5599975585938,529.0,538.7750244140625,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,6,545.9199829101562,541.2249755859375,550.0,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,7,552.2000122070312,547.2249755859375,556.7750244140625,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,8,554.1599731445312,550.0,558.7750244140625,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,9,560.8599853515625,556.2249755859375,565.0,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,10,564.3200073242188,560.2249755859375,568.7750244140625,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,11,565.6599731445312,562.0,569.7750244140625,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-3,lpca99,12,562.8800048828125,559.0,567.0,1839,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,0,518.0800170898438,509.2250061035156,526.7750244140625,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,1,564.6599731445312,559.2249755859375,569.7750244140625,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,2,578.3400268554688,573.4500122070312,582.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,3,591.0399780273438,587.2249755859375,593.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,4,602.6599731445312,599.4500122070312,604.7750244140625,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,5,609.02001953125,606.2249755859375,611.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,6,619.5599975585938,617.2249755859375,621.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,7,623.739990234375,621.2249755859375,625.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,8,626.260009765625,624.2249755859375,628.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,9,633.3599853515625,631.2249755859375,635.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,10,636.3800048828125,634.2249755859375,638.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,11,639.6599731445312,638.2249755859375,641.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-2,lpca99,12,638.6400146484375,637.0,640.0,3726,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,0,268.94000244140625,257.0,276.7749938964844,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,1,313.32000732421875,305.2250061035156,319.7749938964844,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,2,326.4800109863281,320.2250061035156,333.0,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,3,335.2799987792969,329.0,341.7749938964844,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,4,343.5400085449219,337.0,351.32501220703125,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,5,349.3999938964844,342.2250061035156,356.54998779296875,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,6,354.8999938964844,348.2250061035156,362.54998779296875,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,7,357.8599853515625,351.2250061035156,365.54998779296875,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,8,359.55999755859375,353.0,367.54998779296875,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,9,363.7200012207031,357.0,371.54998779296875,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,10,365.8999938964844,358.2250061035156,373.7749938964844,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,11,367.1400146484375,360.0,374.7749938964844,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,-1,lpca99,12,367.1000061035156,359.2250061035156,374.7749938964844,765,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,0,198.52000427246094,187.89999389648438,207.77499389648438,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,1,225.44000244140625,215.6750030517578,234.0,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,2,234.13999938964844,225.0,241.77499389648438,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,3,238.89999389648438,230.0,246.77499389648438,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,4,244.02000427246094,235.22500610351562,251.77499389648438,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,5,247.24000549316406,238.22500610351562,254.77499389648438,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,6,250.24000549316406,241.0,257.7749938964844,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,7,252.1999969482422,242.22500610351562,259.7749938964844,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,8,255.32000732421875,245.22500610351562,262.7749938964844,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,9,258.4599914550781,248.22500610351562,265.7749938964844,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,10,259.7799987792969,249.22500610351562,266.7749938964844,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,11,260.3399963378906,250.0,267.7749938964844,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,1,lpca99,12,260.2200012207031,250.22500610351562,267.0,505,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,0,91.13999938964844,83.67500305175781,97.55000305175781,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,1,103.86000061035156,98.0,109.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,2,107.16000366210938,101.0,112.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,3,108.63999938964844,102.0,114.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,4,112.16000366210938,106.0,117.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,5,114.86000061035156,108.0,120.7750015258789,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,6,117.05999755859375,110.0,123.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,7,118.45999908447266,111.0,124.7750015258789,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,8,119.31999969482422,112.0,125.7750015258789,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,9,120.27999877929688,113.0,127.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,10,120.69999694824219,113.2249984741211,127.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,11,121.04000091552734,113.2249984741211,127.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,2,lpca99,12,120.26000213623047,113.0,127.0,213,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,0,59.91999816894531,56.0,64.7750015258789,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,1,66.87999725341797,61.224998474121094,72.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,2,68.91999816894531,64.0,74.7750015258789,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,3,70.0999984741211,65.0,76.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,4,71.69999694824219,66.2249984741211,78.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,5,72.9800033569336,68.2249984741211,79.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,6,73.77999877929688,68.2249984741211,80.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,7,74.30000305175781,69.2249984741211,80.7750015258789,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,8,74.54000091552734,69.2249984741211,81.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,9,75.05999755859375,70.0,81.7750015258789,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,10,75.27999877929688,70.0,82.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,11,75.33999633789062,70.0,82.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,3,lpca99,12,75.05999755859375,70.0,81.0,131,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,0,57.70000076293945,53.224998474121094,64.0,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,1,60.34000015258789,56.0,66.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,2,61.36000061035156,56.224998474121094,67.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,3,62.13999938964844,57.0,68.55000305175781,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,4,63.34000015258789,58.224998474121094,69.55000305175781,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,5,64.37999725341797,58.45000076293945,70.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,6,65.13999938964844,59.224998474121094,71.55000305175781,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,7,65.55999755859375,60.0,71.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,8,65.68000030517578,60.0,71.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,9,65.87999725341797,60.0,71.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,10,66.0,60.0,72.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,11,66.19999694824219,60.0,72.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,4,lpca99,12,66.37999725341797,60.224998474121094,72.7750015258789,116,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,0,54.29999923706055,45.67499923706055,59.0,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,1,55.68000030517578,48.45000076293945,60.0,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,2,56.400001525878906,49.45000076293945,61.0,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,3,57.29999923706055,50.224998474121094,62.0,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,4,58.099998474121094,51.224998474121094,63.775001525878906,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,5,58.5,52.224998474121094,63.775001525878906,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,6,59.34000015258789,53.224998474121094,64.7750015258789,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,7,59.540000915527344,54.0,64.7750015258789,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,8,59.560001373291016,54.0,64.7750015258789,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,9,60.0,54.224998474121094,65.7750015258789,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,10,60.459999084472656,55.224998474121094,65.7750015258789,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,11,60.63999938964844,55.224998474121094,65.7750015258789,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,5,lpca99,12,60.959999084472656,55.45000076293945,66.55000305175781,107,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,0,238.67999267578125,230.22500610351562,248.0,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,1,272.260009765625,266.0,279.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,2,286.9599914550781,280.2250061035156,293.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,3,298.82000732421875,290.8999938964844,304.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,4,309.32000732421875,300.8999938964844,315.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,5,315.8599853515625,307.125,322.0,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,6,323.260009765625,314.125,329.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,7,326.3599853515625,317.8999938964844,332.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,8,326.7200012207031,317.8999938964844,333.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,9,330.3999938964844,321.8999938964844,337.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,10,333.3999938964844,324.8999938964844,340.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,11,334.2799987792969,325.67498779296875,341.7749938964844,687,en_ewt-ud-train_sentences.csv
VERB_head_dist,bert-base-uncased,first,head_dist,VERB,6,lpca99,12,333.0799865722656,323.8999938964844,339.7749938964844,687,en_ewt-ud-train_sentences.csv
