feature,feature_display,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_kind,source_path,group_key,class_group,layer,mean,ci_low,ci_high,se,n_tokens,class_members,n_class_members,ci_method,aggregation
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,low,Low Valency (0-1 dependents),10,0.13920196065034202,0.134664414767148,0.14373950653353604,0.0023150744302010296,2833,"0,1",2,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,low,Low Valency (0-1 dependents),11,0.133541132556521,0.128619484013118,0.138462781099924,0.002511045175205612,2833,"0,1",2,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,low,Low Valency (0-1 dependents),12,0.1339805222866268,0.1286467364794605,0.13931430809379308,0.0027213192893705556,2833,"0,1",2,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),0,0.1432109921682556,0.1403697712067541,0.14605221312975714,0.0014496025313783208,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),1,0.14624206405602785,0.1438045154080415,0.1486796127040142,0.001243647269380793,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),2,0.14996553901723278,0.14798282849526623,0.15194824953919933,0.0010115870010033372,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),3,0.15323670854089766,0.15136907857960638,0.15510433850218894,0.0009528724292302479,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),4,0.1529558896071552,0.15116548279202513,0.15474629642228527,0.0009134728648622801,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),5,0.1562137068255081,0.1546292228727108,0.15779819077830537,0.0008084101799986114,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),6,0.16179226861404578,0.16024611147440487,0.16333842575368668,0.000788855683490254,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),7,0.17058037531657017,0.16908720229603008,0.17207354833711025,0.000761822969663304,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),8,0.1641018951647874,0.1627045253238097,0.16549926500576512,0.0007129437964172061,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),9,0.16400176916616765,0.16253044198078373,0.16547309635155158,0.0007506771353999608,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),10,0.16269656158239376,0.1611668274315493,0.16422629573323821,0.0007804766075737026,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),11,0.15676366655486082,0.15504877106060927,0.15847856204911237,0.0008749466807405874,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
verbal_valency,Verbal Valency,mid_low,Mid Valency (2-4 dependents),Low Valency (0-1 dependents),mid_valency,low_valency,bert,bert-base-uncased,iso,isoscore,Isotropy,bootstrap_csv,tables_ARITY_no_index/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,mid,Mid Valency (2-4 dependents),12,0.15139962326511958,0.14994169535611074,0.15285755117412841,0.0007438407699024707,15265,"2,3,4",3,normal_approx_from_class_level_ci,token_weighted_mean_of_valency_groups
